tanggal,waktu,content,username,content_final,cluster,sentimen_lexicon,sentimen_kmeans
2025-04-21,16:46:44,Tingkat Hoax aja dibuat oleh mereka. Babi yang haram bisa mendapatkan sertifikasi?? @BabehAldoAje135 @_Banyoe @maximv_satriaus @mr_adityason @LtdAkbar @AZHARFRS @Bataviase77 @Human_B @PesulapMerah @AGENDA21_EXPOSE https://t.co/18u50l4WjH,,tingkat hoax babi haram sertifikasi,1,Negatif,Negatif
2025-04-18,00:17:39,@a_r_c_d_ @si4riNew @BacangSpecial Nyatanya kan gak semua udah sertifikasi. Dan gak ada logo halal bukan brrti haram makanya nanyaaaaaaaaaaaaaaa,,udah sertifikasi logo halal brrti haram nanyaaaaaaaaaaaaaaa,1,Netral,Negatif
2025-04-15,04:34:18,@ilhampurnama887 Sesuatu yg sukarela di bagi2ka gratis? Bener2 ga guna memang nih sertifikasi halal. Ini jebakan awal saja Saya lebih suka kata Haram dibnding non halal. Jdi baiknya tulis sja HARAM.,,sukarela bagika gratis bener sertifikasi halal jebak suka haram dibnding non halal jdi baik tulis sja haram,1,Positif,Negatif
2025-04-06,14:38:27,@titut_mulyono Green Sands Indonesia saat ini dipasarkan sebagai minuman bebas alkohol dengan sertifikasi halal Grade A dari LPPOM-MUI. Namun MUI pernah menyatakan produk ini haram karena asosiasi masa lalu dengan alkohol dan potensi jejak alkohol di bawah batas deteksi. Meski bukti,,green sands indonesia pasar minum bebas alkohol sertifikasi halal grade lppommui mui produk haram asosiasi alkohol potensi jejak alkohol batas deteksi bukti,1,Netral,Negatif
2025-04-06,10:59:42,@AskPerplexity @penggunaIP15 @wahyuhukama @abdelachrian Bubur Ayam Mangga Besar 1 dikategorikan halal berdasarkan sumber terpercaya tanpa bahan haram seperti babi. Namun sertifikasi MUI belum terkonfirmasi. Untuk kepastian hubungi restoran langsung.,,bubur ayam mangga kategori halal dasar sumber percaya bahan haram babi sertifikasi mui konfirmasi pasti hubung restoran langsung,1,Netral,Negatif
2025-04-05,02:54:40,Kadang makan ke tempat yang belum berlabel halal (tp ya ga haram juga cuma belum ada sertifikasi halal aja). Atau temen yg pernah hair or eyelash extensions. Padahal bisa jadi orang² tersebut sekarang sedang berbenah memperbaiki dirinya. Semoga Alloh mudahkah jalannya.,,kadang makan label halal haram sertifikasi halal temen hair eyelash extensions orang benah baik moga alloh mudah jalan,1,Positif,Negatif
2025-04-02,15:18:17,https://t.co/ZgQrjJOdCE Lembaga survey nya memiliki sertifikasi survey bodong alias abal-abal Krn TDK sesuai dgn kenyataannya baik dlm negeri dn luar negeri... bung cari makan jgn dari hasil tipu dn fitnah kasihan anak istri menikmati uang haram dari fitnah dn hoax... ,,lembaga survey nya milik sertifikasi survey bodong alias abalabal tdk sesuai nyata negeri negeri cari makan jgn hasil tipu fitnah kasihan anak istri nikmat uang haram fitnah hoax,1,Negatif,Negatif
2025-03-29,03:24:52,@ZanithaI63928 Sebenarnya yg seperti itu bagi Islam juga haram cuma memang sertifikasi haram atau lembaga sertifikasi haram tidak menilai sampai sana jadi ini masukan buat badan sertifikasi halal mestinya.,,islam haram sertifikasi haram lembaga sertifikasi haram nilai masuk badan sertifikasi halal mesti,1,Netral,Negatif
2025-03-24,09:12:08,@Ustullation Nah masalahnya gini. Di sini gak ada sertifikasi halal sama sekali. Dan tracking ingredientsnya agak susah memang. Tapi memang toleransi halal haram ada levelnya sendiri,,gin sertifikasi halal tracking ingredientsnya susah toleransi halal haram level,1,Negatif,Negatif
2025-03-17,15:35:02,@CoinExIndonesia Ngomong omong soal kerja halal atau haram berarti ini di di lingkup dalam negri nah pertanyaanya dengan adanya regulasi tentang SERTIFIKASI INFLUENCER apakah sangat berpengaruh di dunia web3?,,ngomong omong kerja halal haram lingkup negri pertanyaanya regulasi sertifikasi influencer pengaruh dunia web,1,Netral,Negatif
2025-03-13,16:00:52,@TOM5helby @pertamina Kapan daging Babi di sertifikasi Halal toh Pertamina Korupsi dan Korupsi kan Haram,,daging babi sertifikasi halal pertamina korupsi korupsi haram,1,Negatif,Negatif
2025-03-10,12:38:30,@mx00711 Haram ini. Gk dapat sertifikasi dari MUI,,haram sertifikasi mui,1,Negatif,Negatif
2025-03-01,12:33:09,suplemen bebas dari bahan haram seperti gelatin babi atau alkohol. 2️⃣ Proses Sertifikasi Halal: Dari bahan baku hingga produksi kami memverifikasi setiap tahapan untuk memastikan suplemenmu memenuhi standar halal. 3️⃣ Keamanan &amp; Kenyamanan: Dengan sertifikasi halal dan hasil,,suplemen bebas bahan haram gelatin babi alkohol proses sertifikasi halal bahan baku produksi verifikasi tahap suplemen penuh standar halal aman nyaman sertifikasi halal hasil,1,Netral,Negatif
2025-02-27,05:28:24,Indonesia pusat industrialisasi label/sertifikasi halal smp BENDA MATI pun (kulkas) PERLU SERTIFIKASI HALAL (apa krn mkanan minuman &amp; UANG hasil KORUPSI yg HARAM kalau disimpan didalam kulkas ini menjadi HALAL??? ) https://t.co/hEx03FsaWf,,indonesia pusat industrialisasi labelsertifikasi halal smp benda mati kulkas sertifikasi halal mkanan minum uang hasil korupsi haram simpan dalam kulkas halal,1,Netral,Negatif
2025-02-26,09:35:43,@tanyakanrl udah ga kaget nder bahkan ada kasus sertifikasi halal gampang banget keluarnya padahal haram produknya keren kan,,udah kaget nder sertifikasi halal gampang banget keluar haram produk keren,1,Positif,Negatif
2025-02-26,09:24:00,@ardisatriawan @pertamina @lemigas_esdm Khawatir sertifikasi Halal juga gt yg di jadikan sampel uji yg tidak mengandung unsur haram. Tapiiiii.. ,,khawatir sertifikasi halal jadi sampel uji kandung unsur haram tapiiiii,1,Netral,Negatif
2025-02-25,02:27:18,@limarkly Buset. Itu sertifikasi halal di pajang di belakang kasir tu biar cust pada ngerti kalo GC gapake bahan haram dan memproses semuanya secara halal. Ko tbtb muncul berita ginian. Dikira minyak babi murah kali. Mahal cuy.,,buset sertifikasi halal pajang kasir biar cust ngerti kalo gapake bahan haram proses halal tbtb muncul berita ginian minyak babi murah kali mahal cuy,1,Negatif,Negatif
2025-02-21,08:13:14,@ReVel_baby Nah itu klo kita taro babi di situ kulkasnya yang jadi haram apa babinya yang jadi halal?? Wkwkwkwk kek percuma dong itu brand bayar sertifikasi halal pas dipake ditari babi wkwkwkwk,,klo taro babi situ kulkas haram babi halal wkwkwkwk kek brand bayar sertifikasi halal pas dipake tari babi wkwkwkwk,1,Negatif,Negatif
2025-02-21,07:33:52,@fattchiato @inijusi Ada2 aja wajah haram coba minta sertifikasi halal ke MUI ka,,wajah haram coba sertifikasi halal mui,1,Netral,Negatif
2025-02-20,13:20:26,Sertifikasi halal itu ladang basah. Harusnya tuh ditempelin sertifikasi Haram aja l,,sertifikasi halal ladang basah ditempelin sertifikasi haram,1,Netral,Negatif
2025-02-18,15:56:35,@DedynurPalakka @kangariejaya Uang Haram gak merasa junjunganmu no 2 terkorup di dunia ? Indonesia gelap laut di sertifikasi oligarki China https://t.co/28N3v6Cx61,,uang haram junjung korup dunia indonesia gelap laut sertifikasi oligarki china,1,Negatif,Negatif
2025-02-18,09:01:44,@MahakamGameDev @0xkotaromiyabi @yunepto Bentar lgi juga di mintai sertifikasi halal or haram bang,,bentar lgi minta sertifikasi halal haram bang,1,Netral,Negatif
2025-02-18,03:28:29,@immakhab @Faiz_Loebis @cholilnafis Tidak ada stempel tidak harus haram tidak ada stempel tandanya belum di cek dan di sertifikasi kehalalannya lagian dikira sertifikasi halal ga pake duid? Cek zat kandungannya cemana? Di testing makan dulu kah? Think.... Ga payah mikir tu,,stempel haram stempel tanda cek sertifikasi halal sertifikasi halal pake duid cek zat kandung cemana testing makan think payah mikir,1,Netral,Negatif
2025-02-17,08:10:20,transportasi penyimpanan pengemasan dan distribusi agar tidak terjadi kontaminasi dengan bahan haram atau najis. Dengan menerapkan logistik halal bisnis bisa meningkatkan kepercayaan konsumen mendukung sertifikasi halal serta memperluas peluang ke pasar halal global.,,transportasi simpan emas distribusi kontaminasi bahan haram najis terap logistik halal bisnis tingkat percaya konsumen dukung sertifikasi halal luas peluang pasar halal global,1,Positif,Negatif
2025-02-13,23:05:29,@bimaprawira Halal dalam Islam itu tidak sesederhana itu. Ayam halal tapi cara sembelihnya tidak sesuai syariat jadi haram juga. Belum lagi dilihat bejana tempat memasak apakah terkontaminasi gak masak pakai alkohol atau bahan non halal semua itu akan di telisik baru keluar sertifikasi,,halal islam sederhana ayam halal sembelih sesuai syariat haram bejana masak kontaminasi masak pakai alkohol bahan non halal tisik sertifikasi,1,Netral,Negatif
2025-02-13,23:04:45,@BanyuSadewa Halal dalam Islam itu tidak sesederhana itu. Ayam halal tapi cara sembelihnya tidak sesuai syariat jadi haram juga. Belum lagi dilihat bejana tempat memasak apakah terkontaminasi gak masak pakai alkohol atau bahan non halal semua itu akan di telisik baru keluar sertifikasi,,halal islam sederhana ayam halal sembelih sesuai syariat haram bejana masak kontaminasi masak pakai alkohol bahan non halal tisik sertifikasi,1,Netral,Negatif
2025-02-13,17:26:01,@bimaprawira no pork no lard kalau daging belum tentu halal juga metode menyembelih juga ada pengaruhnya sama halal haram. terutama yg bahannya pakai daging2 import mandiri yg belum ada sertifikasi halalnya dari negara asal,,pork lard daging halal metode sembelih pengaruh halal haram bahan pakai daging import mandiri sertifikasi halal negara,1,Netral,Negatif
2025-02-13,05:57:58,Ngurus sertifikasi halal diurusi orang yang suka makan duit haram,,ngurus sertifikasi halal urus orang suka makan duit haram,1,Netral,Negatif
2025-02-13,05:17:54,@_menantifajar @calvue @WisnuAl3 @bimaprawira loh justru itu asumsi. pernah ngurus sertifikasi halal ga? saya udah 2 kali ga gimana2 tuh ribet iya tp mau gmn halal haram itu kritisnya banyak bahkan karyawan2 saya ditraining jg tp saya ikutin aja tanpa cari jalan pintas nulis no pork no lard. itu suzon namanya.,,loh asumsi ngurus sertifikasi halal udah kali gimana ribet iya gmn halal haram kritis karyawan ditraining ikutin cari jalan pintas nulis pork lard suzon nama,1,Negatif,Negatif
2025-02-13,03:24:33,@football_garin maksud sy halal haram apalagi soal daily basis ya cek n riceknya baiknya jg musti langsung dan kontinyu juga... sertifikasi klpun ada mestinya make konsep yang sama.... waskat pengawasan melekat... kl nggak ya kmungkinan d salahgunakan jg bs timbul... siapa tau...,,maksud halal haram daily basis cek riceknya baik musti langsung kontinyu sertifikasi klpun mesti make konsep waskat awas lekat kmungkinan salahgunakan timbul tau,1,Netral,Negatif
2025-02-13,02:39:22,@theng_sd @AirinDatangLagi Kalau gk ada sertifikasi halal dan ragu tanya sama penjualnya lah . Kalau dikasih jawaban halal tapi gak yakin ya jangan makan disitu Haram kan pengertiannya bukan cuma dagingnya kan? Tp cara masak yg ga bersih cara dagang yg curang. Enak aja usaha orang lo labelin haram ,,sertifikasi halal ragu jual kasih halal makan situ haram erti daging masak bersih dagang curang enak usaha orang labelin haram,1,Negatif,Negatif
2025-02-12,07:30:56,@BanyuSadewa Tapi kalo ngga halal certified tetep raguuu.. apalagi kalo di wilayah yg banyak resto haram. Emang kudu birokrasi sertifikasi halalnya yg di benerin.,,kalo halal certified tetep raguuu kalo wilayah resto haram emang kudu birokrasi sertifikasi halal benerin,1,Netral,Negatif
2025-02-12,06:53:38,@sulfoksida Sertifikasi halal but it's giving haram,,sertifikasi halal but its giving haram,1,Netral,Negatif
2025-02-12,06:52:58,@AgusMagelangan sertifikasi haram hrsnya,,sertifikasi haram hrsnya,1,Negatif,Negatif
2025-02-12,06:22:10,Lebih baik sertifikasi haram kali yak,,sertifikasi haram kali yak,1,Negatif,Negatif
2025-02-12,06:20:36,Kelen pikir halal haram tuh cuma berdasarkan pork &amp; lard kah? Sebagai orang yang belajar sertifikasi halal gue cukup tertrigger baca ini. Coba mikirnya gini: Kenapa resto dengan omzet besar gak punya sertif halal? Jawabannya jelas krn ada hal lain yang bikin mereka gak halal.,,kelen pikir halal haram dasar pork lard orang ajar sertifikasi halal gue tertrigger baca coba mikirnya gin resto omzet sertif halal jawab bikin halal,1,Netral,Negatif
2025-02-12,06:02:45,@AgusMagelangan Betul sy lebih setuju sertifikasi nya ke makanan dan minuman yg haram. Kasih label haram dh tuh !! Cc @MUIPusat,,tuju sertifikasi nya makan minum haram kasih label haram,1,Negatif,Negatif
2025-02-12,05:57:46,@felongafelongo oh iya itu mah emg sdm nya. tp yg gua maksudkan itu dr regulasinya sertifikasi halal diapus diganti jd plang non halalnya. jd semua halal kecuali yg haram lebih simple pdahal.,,iya mah emg sdm nya gua maksud regulasi sertifikasi halal diapus ganti plang non halal halal haram simple pdahal,1,Netral,Negatif
2025-02-12,05:48:00,@JukiHoki Kalau korupsi adalah haram. Kalau MUI-nya korupsi duit hasil jualan sertifikasi halal maka MUI harus dilabeli halal nggak ya agar bisa terus jualan sertifikasi halal? Nanya doang ini sih. Namanya juga negara korup.,,korupsi haram mu korupsi duit hasil jual sertifikasi halal mui label halal jual sertifikasi halal nanya doang nama negara korup,1,Netral,Negatif
2025-02-12,05:44:52,@prmtk @BanyuSadewa Ya muslim yg bener jg tau halal bukan soal no pork no lard tp kan poinnya disini resto terpaksa pake kalimat itu karna ngurus sertifikasi halal gak semudah itu. Resto mau nulis komplit jg ribet ya no pork no lard no alcohol no mirin no arak no bangkai no haram haram no gitu?,,muslim bener tau halal pork lard poin resto paksa pake kalimat karna ngurus sertifikasi halal mudah resto nulis komplit ribet pork lard alcohol mirin arak bangkai haram haram gitu,1,Negatif,Negatif
2025-02-12,05:42:25,penyedia sertifikasi halal kok pake cara haram.... :0,,sedia sertifikasi halal pake haram,1,Netral,Negatif
2025-02-12,05:29:26,@BanyuSadewa kenapa ga bikin sertifikasi haram aj ya? kwkwk kayaknya makanan haram kan lebih sedikit,,bikin sertifikasi haram kwkwk kayak makan haram,1,Negatif,Negatif
2025-02-12,05:23:25,Sertifikasi halal tapi petugasnya pada doyan duit haram ,,sertifikasi halal tugas doyan duit haram,1,Netral,Negatif
2025-02-12,05:17:41,proses sertifikasi halal pake cara haram,,proses sertifikasi halal pake haram,1,Netral,Negatif
2025-02-12,05:14:28,Urus sertifikasi halal tapi pake cara yang haram. ,,urus sertifikasi halal pake haram,1,Netral,Negatif
2025-02-12,05:13:44,sertifikasi halal lewat jalur haram,,sertifikasi halal jalur haram,1,Netral,Negatif
2025-02-12,05:12:20,@zulkhaidarsyah @BanyuSadewa Terima kasih bang sdh menjawab berarti pertanyaan saya nggak bodoh ya Banyak indikasi pungli pada pengurusan sertifikasi halal nah jika pungli itu halal maka tidak ada masalah. Tapi ketika pungli itu haram apakah masih layak disebut sertifikasi halal itu halal?,,terima kasih bang sdh bodoh indikasi pungli urus sertifikasi halal pungli halal pungli haram layak sertifikasi halal halal,1,Netral,Negatif
2025-02-12,04:54:52,jadi mau ambil sertifikasi halal tp pake cara haram ,,ambil sertifikasi halal pake haram,1,Netral,Negatif
2025-02-12,04:49:23,@Asakura_Kana87 @BanyuSadewa Yes scr ideal emg gitu. Cmn kan di sini proses sertifikasi ini malah jadi ajang pungli mana diwajibin harus pake sertifikasi halal (kecuali yg bahannya haram),,yes scr ideal emg gitu cmn proses sertifikasi ajang pungli diwajibin pake sertifikasi halal bahan haram,1,Positif,Negatif
2025-02-12,04:16:18,@BanyuSadewa Poinnya: kritik badan pengecek halal yang dzalim ama kalian sesama muslim. Mosok sertifikasi halal haram belibet dan mahal. Padahal itu PRIORITAS untuk perut kalian. Jangan biarkan pungli merajalela guys.,,poin kritik badan ecek halal dzalim ama muslim mosok sertifikasi halal haram belibet mahal prioritas perut biar pungli rajalela guys,1,Negatif,Negatif
2025-02-12,04:14:59,@BanyuSadewa Sertifikasi Halal tapi ada bau2 haramnya ada indikasi pungli diproses pembuatannya. Pungli halal atau haram?,,sertifikasi halal bau haram indikasi pungli proses buat pungli halal haram,1,Netral,Negatif
2025-02-12,04:05:25,@BanyuSadewa Sertifikasi halal tapi prosesnya haram buat apa?,,sertifikasi halal proses haram,1,Netral,Negatif
2025-02-12,04:04:36,@prmtk @BanyuSadewa minta duit milyaran buat sertifikasi halal pdhl biaya aslinya cm segini kira2 termasuk halal apa haram bang? https://t.co/XRVusA2QDU,,duit milyaran sertifikasi halal pdhl biaya asli gin halal haram bang,1,Netral,Negatif
2025-02-12,03:59:34,@frz_tmr @BanyuSadewa ambil LC? sertifikasi halal tapi kelakuan asesor haram. wkwkwkk,,ambil sertifikasi halal laku asesor haram wkwkwkk,1,Netral,Negatif
2025-02-12,03:39:25,@AgusMagelangan Yo nek gawe sertifikasi haram pengajuane sitik duite yo kurang tha mosok entuk sitik tok rugi,,nek gawe sertifikasi haram pengajuane sitik duite tha mosok entuk sitik tok rugi,1,Negatif,Negatif
2025-02-12,03:26:47,@txtdarinandhito @BanyuSadewa Ayam kalo gak disembelih pake nama Allah juga haram jadi ttp butuh sertifikasi halal,,ayam kalo sembelih pake nama allah haram ttp butuh sertifikasi halal,1,Netral,Negatif
2025-02-12,03:10:12,Kenapa yg ada sertifikasi halal? Bukan labeling yang haram nya aja ya? Akal-akalan kaum skizo mayor,,sertifikasi halal labeling haram nya akalakalan kaum skizo mayor,1,Netral,Negatif
2025-02-12,02:44:36,Karena ada akulturasi dan akar budaya dari bangsa-bangsa yang doyan panganan haram ya sertifikasi halal jadi kebutuhan. Tapi boleh jadi nggak begitu relevan di beberapa wilayah semisal di Sumbar atau NTB yang cenderung Islami masyarakatnya.,,akulturasi akar budaya bangsabangsa doyan pangan haram sertifikasi halal butuh relevan wilayah sumbar ntb cenderung islami masyarakat,1,Netral,Negatif
